Commodity,Year,Attribute,Value,Notes
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Fruit-Processing-Dried-Pounds ,12.08254637,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Fruit-Processing-Juice-Pounds ,117.8428057,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Fruit-Processing-Other process-Pounds ,0.503553862,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Fruit-Processing-Total processed fruit-Pounds ,155.7664064,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Fruit-Total fruit-Pounds ,263.816896,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Fresh-Pounds ,151.3360049,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Processing-Canning-Pounds ,95.13807254,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Processing-Freezing-Pounds ,54.35450809,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Processing-Dried-Pounds ,12.38519109,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Processing-Potatoes for chips-Pounds ,16.99168191,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Processing-Legumes-Pounds ,7.690990308,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Processing-Total processed vegetables-Pounds ,186.5604439,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Total vegetables-Pounds ,337.8964488,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Total fruit and vegetables-Pounds ,601.7133448,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Fresh-Pounds ,110.6751506,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Processing-Canning-Pounds ,20.10546433,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Processing-Freezing-Pounds ,3.27365115,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Processing-Dried-Pounds ,11.78995982,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Processing-Juice-Pounds ,134.1635028,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Processing-Other process-Pounds ,0.408877003,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Processing-Total processed fruit-Pounds ,169.7414551,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Total fruit-Pounds ,280.4166058,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Fresh-Pounds ,151.8395087,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Processing-Canning-Pounds ,96.51283522,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Processing-Freezing-Pounds ,55.89086576,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Processing-Dried-Pounds ,11.63595339,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Processing-Potatoes for chips-Pounds ,17.75797121,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Processing-Legumes-Pounds ,6.66596241,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Processing-Total processed vegetables-Pounds ,188.463588,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Total vegetables-Pounds ,340.3030967,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Total fruit and vegetables-Pounds ,620.7197024,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Fresh-Pounds ,112.6733992,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Processing-Canning-Pounds ,19.70483571,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Processing-Freezing-Pounds ,3.416409955,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Processing-Dried-Pounds ,12.80462592,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Processing-Juice-Pounds ,118.2521133,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Processing-Other process-Pounds ,0.434607133,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Processing-Total processed fruit-Pounds ,154.612592,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Total fruit-Pounds ,267.2859912,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Fresh-Pounds ,157.2174004,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Processing-Canning-Pounds ,102.6398872,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Processing-Freezing-Pounds ,62.69198737,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Processing-Dried-Pounds ,11.77421263,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Processing-Potatoes for chips-Pounds ,17.97102611,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Processing-Legumes-Pounds ,5.836169047,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Processing-Total processed vegetables-Pounds ,200.9132824,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Total vegetables-Pounds ,358.1306828,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Total fruit and vegetables-Pounds ,625.416674,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Fresh-Pounds ,110.8605359,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Processing-Canning-Pounds ,20.86518225,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Processing-Freezing-Pounds ,3.495801833,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Processing-Dried-Pounds ,12.88663895,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Processing-Juice-Pounds ,122.4627365,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Processing-Other process-Pounds ,0.311199825,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Processing-Total processed fruit-Pounds ,160.0215593,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Total fruit-Pounds ,270.8820952,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Fresh-Pounds ,159.1296847,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Processing-Canning-Pounds ,99.25696782,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Processing-Freezing-Pounds ,64.54588679,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Processing-Dried-Pounds ,12.78164008,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Processing-Potatoes for chips-Pounds ,17.59508324,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Processing-Legumes-Pounds ,7.355709132,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Processing-Total processed vegetables-Pounds ,201.5352871,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Total vegetables-Pounds ,360.6649718,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Total fruit and vegetables-Pounds ,631.547067,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Fresh-Pounds ,118.8218545,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Processing-Canning-Pounds ,21.1222992,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Processing-Freezing-Pounds ,4.049818872,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Processing-Dried-Pounds ,11.5693726,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Processing-Juice-Pounds ,123.3651115,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Processing-Other process-Pounds ,0.379322144,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Processing-Total processed fruit-Pounds ,160.4859243,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Total fruit-Pounds ,279.3077788,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Fresh-Pounds ,159.1547466,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Processing-Canning-Pounds ,99.61350608,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Processing-Freezing-Pounds ,64.53466794,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Processing-Dried-Pounds ,12.82487773,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Processing-Potatoes for chips-Pounds ,18.14282027,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Processing-Legumes-Pounds ,7.061548512,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Processing-Total processed vegetables-Pounds ,202.1774205,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Total vegetables-Pounds ,361.3321671,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Total fruit and vegetables-Pounds ,640.6399459,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Fresh-Pounds ,121.6681011,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Processing-Canning-Pounds ,20.97160551,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Processing-Freezing-Pounds ,4.15007764,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Processing-Dried-Pounds ,12.15030128,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Processing-Juice-Pounds ,117.6681566,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Processing-Other process-Pounds ,0.304817523,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Processing-Total processed fruit-Pounds ,155.2449585,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Total fruit-Pounds ,276.9130596,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Fresh-Pounds ,168.6618413,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Processing-Canning-Pounds ,99.00990115,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Processing-Freezing-Pounds ,66.97101007,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Processing-Dried-Pounds ,12.27498518,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Processing-Potatoes for chips-Pounds ,17.5850701,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Processing-Legumes-Pounds ,5.962923587,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Processing-Total processed vegetables-Pounds ,201.8038901,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Total vegetables-Pounds ,370.4657313,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Total fruit and vegetables-Pounds ,647.378791,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Fresh-Pounds ,121.4560793,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Processing-Canning-Pounds ,20.76605351,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Processing-Freezing-Pounds ,4.105531127,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Processing-Dried-Pounds ,15.04415915,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Processing-Juice-Pounds ,105.6546954,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Processing-Other process-Pounds ,0.273381944,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Processing-Total processed fruit-Pounds ,145.8438212,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Total fruit-Pounds ,267.2999004,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Fresh-Pounds ,174.7312872,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Processing-Canning-Pounds ,94.62981959,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Processing-Freezing-Pounds ,64.27532696,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Processing-Dried-Pounds ,12.09371147,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Processing-Potatoes for chips-Pounds ,17.0962711,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Processing-Legumes-Pounds ,7.548084752,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Processing-Total processed vegetables-Pounds ,195.6432139,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Total vegetables-Pounds ,370.3745011,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Total fruit and vegetables-Pounds ,637.6744015,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Fresh-Pounds ,123.1406554,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Processing-Canning-Pounds ,21.52109245,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Processing-Freezing-Pounds ,4.607815934,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Processing-Dried-Pounds ,13.34343484,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Processing-Juice-Pounds ,111.4760768,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Processing-Other process-Pounds ,0.230278121,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Processing-Total processed fruit-Pounds ,151.1786981,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Total fruit-Pounds ,274.3193535,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Fresh-Pounds ,181.0347872,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Processing-Canning-Pounds ,101.6936464,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Processing-Freezing-Pounds ,67.43165039,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Processing-Dried-Pounds ,12.40252131,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Processing-Potatoes for chips-Pounds ,17.37178112,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Processing-Legumes-Pounds ,6.037130415,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Processing-Total processed vegetables-Pounds ,204.9367296,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Total vegetables-Pounds ,385.9715168,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Total fruit and vegetables-Pounds ,660.2908703,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Fresh-Pounds ,117.3313504,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Processing-Canning-Pounds ,21.05007376,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Processing-Freezing-Pounds ,4.307719202,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Processing-Dried-Pounds ,12.20489263,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Processing-Juice-Pounds ,115.7710817,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Processing-Other process-Pounds ,0.297596307,
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Processing-Total processed fruit-Pounds ,153.6313636,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Total fruit-Pounds ,270.9627141,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Vegetables-Fresh-Pounds ,176.422488,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Vegetables-Processing-Canning-Pounds ,110.3023507,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Vegetables-Processing-Freezing-Pounds ,66.65355349,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Vegetables-Processing-Dried-Pounds ,14.87331616,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Vegetables-Processing-Potatoes for chips-Pounds ,16.31975391,
