Commodity,Year,Attribute,Value,Notes
Lemons: Per capita availability (fresh weight equivalent),1972,Processed-Pounds,2.541067314,Juice
Lemons: Per capita availability (fresh weight equivalent),1973,Processed-Pounds,3.997385672,Juice
Lemons: Per capita availability (fresh weight equivalent),1974,Processed-Pounds,2.350687581,Juice
Lemons: Per capita availability (fresh weight equivalent),1975,Processed-Pounds,6.246532329,Juice
Lemons: Per capita availability (fresh weight equivalent),1976,Processed-Pounds,2.312182593,Juice
Lemons: Per capita availability (fresh weight equivalent),1977,Processed-Pounds,4.42280547,Juice
Lemons: Per capita availability (fresh weight equivalent),1978,Processed-Pounds,4.712557963,Juice
Lemons: Per capita availability (fresh weight equivalent),1979,Processed-Pounds,2.559227392,Juice
Lemons: Per capita availability (fresh weight equivalent),1980,Processed-Pounds,3.3307822,Juice
Lemons: Per capita availability (fresh weight equivalent),1981,Processed-Pounds,6.530189878,Juice
Lemons: Per capita availability (fresh weight equivalent),1982,Processed-Pounds,4.628905895,Juice
Lemons: Per capita availability (fresh weight equivalent),1983,Processed-Pounds,4.355851913,Juice
Lemons: Per capita availability (fresh weight equivalent),1984,Processed-Pounds,3.024127451,Juice
Lemons: Per capita availability (fresh weight equivalent),1985,Processed-Pounds,3.821938577,Juice
Lemons: Per capita availability (fresh weight equivalent),1986,Processed-Pounds,2.802903354,Juice
Lemons: Per capita availability (fresh weight equivalent),1987,Processed-Pounds,5.380879711,Juice
Lemons: Per capita availability (fresh weight equivalent),1988,Processed-Pounds,2.674835959,Juice
Lemons: Per capita availability (fresh weight equivalent),1989,Processed-Pounds,2.733332258,Juice
Lemons: Per capita availability (fresh weight equivalent),1990,Processed-Pounds,3.631123619,Juice
Lemons: Per capita availability (fresh weight equivalent),1991,Processed-Pounds,3.483017893,Juice
Lemons: Per capita availability (fresh weight equivalent),1992,Processed-Pounds,3.213713255,Juice
Lemons: Per capita availability (fresh weight equivalent),1993,Processed-Pounds,4.36335867,Juice
Lemons: Per capita availability (fresh weight equivalent),1994,Processed-Pounds,4.738329073,Juice
Lemons: Per capita availability (fresh weight equivalent),1995,Processed-Pounds,3.206549429,Juice
Lemons: Per capita availability (fresh weight equivalent),1996,Processed-Pounds,4.020288902,Juice
Lemons: Per capita availability (fresh weight equivalent),1997,Processed-Pounds,4.196016273,Juice
Lemons: Per capita availability (fresh weight equivalent),1998,Processed-Pounds,4.312486499,Juice
Lemons: Per capita availability (fresh weight equivalent),1999,Processed-Pounds,3.012193443,Juice
Lemons: Per capita availability (fresh weight equivalent),2000,Processed-Pounds,3.905867434,Juice
Lemons: Per capita availability (fresh weight equivalent),2001,Processed-Pounds,5.242567059,Juice
Lemons: Per capita availability (fresh weight equivalent),2002,Processed-Pounds,3.297826465,Juice
Lemons: Per capita availability (fresh weight equivalent),2003,Processed-Pounds,5.354901972,Juice
Lemons: Per capita availability (fresh weight equivalent),2004,Processed-Pounds,3.363598442,Juice
Lemons: Per capita availability (fresh weight equivalent),2005,Processed-Pounds,4.248486449,Juice
Lemons: Per capita availability (fresh weight equivalent),2006,Processed-Pounds,3.77378794,Juice
Lemons: Per capita availability (fresh weight equivalent),2007,Processed-Pounds,3.615888932,Juice
Lemons: Per capita availability (fresh weight equivalent),2008,Processed-Pounds,3.201768112,Juice
Lemons: Per capita availability (fresh weight equivalent),2009,Processed-Pounds,4.227361636,Juice
Lemons: Per capita availability (fresh weight equivalent),2010,Processed-Pounds,3.953194254,Juice
Lemons: Per capita availability (fresh weight equivalent),2011,Processed-Pounds,5.123028693,Juice
Lemons: Per capita availability (fresh weight equivalent),2012,Processed-Pounds,3.977935271,Juice
Lemons: Per capita availability (fresh weight equivalent),2013,Processed-Pounds,4.548018301,Juice
Lemons: Per capita availability (fresh weight equivalent),2014,Processed-Pounds,3.733639497,Juice
Lemons: Per capita availability (fresh weight equivalent),2015,Processed-Pounds,5.234111744,Juice
Lemons: Per capita availability (fresh weight equivalent),2016,Processed-Pounds,5.045607787,Juice
Lemons: Per capita availability (fresh weight equivalent),2017,Processed-Pounds,5.515745433,Juice
Lemons: Per capita availability (fresh weight equivalent),2018,Processed-Pounds,5.141953912,Juice
Lemons: Per capita availability (fresh weight equivalent),2019,Processed-Pounds,5.255529581,Juice
Lemons: Per capita availability (fresh weight equivalent),2020,Processed-Pounds,5.680026876,Juice
Lemons: Per capita availability (fresh weight equivalent),1970,Total-Pounds,4.223510304,
Lemons: Per capita availability (fresh weight equivalent),1971,Total-Pounds,4.716639834,
Lemons: Per capita availability (fresh weight equivalent),1972,Total-Pounds,4.407167248,
Lemons: Per capita availability (fresh weight equivalent),1973,Total-Pounds,5.936708373,
Lemons: Per capita availability (fresh weight equivalent),1974,Total-Pounds,4.361583078,
Lemons: Per capita availability (fresh weight equivalent),1975,Total-Pounds,8.198879827,
Lemons: Per capita availability (fresh weight equivalent),1976,Total-Pounds,4.20656063,
Lemons: Per capita availability (fresh weight equivalent),1977,Total-Pounds,6.533135382,
Lemons: Per capita availability (fresh weight equivalent),1978,Total-Pounds,6.846413849,
Lemons: Per capita availability (fresh weight equivalent),1979,Total-Pounds,4.470875036,
Lemons: Per capita availability (fresh weight equivalent),1980,Total-Pounds,5.248040238,
Lemons: Per capita availability (fresh weight equivalent),1981,Total-Pounds,8.5383668,
Lemons: Per capita availability (fresh weight equivalent),1982,Total-Pounds,6.694138616,
Lemons: Per capita availability (fresh weight equivalent),1983,Total-Pounds,6.674754545,
Lemons: Per capita availability (fresh weight equivalent),1984,Total-Pounds,5.179201054,
Lemons: Per capita availability (fresh weight equivalent),1985,Total-Pounds,6.120109278,
Lemons: Per capita availability (fresh weight equivalent),1986,Total-Pounds,5.272966533,
Lemons: Per capita availability (fresh weight equivalent),1987,Total-Pounds,7.859935397,
Lemons: Per capita availability (fresh weight equivalent),1988,Total-Pounds,5.145118481,
Lemons: Per capita availability (fresh weight equivalent),1989,Total-Pounds,5.120341648,
Lemons: Per capita availability (fresh weight equivalent),1990,Total-Pounds,6.231616664,
Lemons: Per capita availability (fresh weight equivalent),1991,Total-Pounds,6.079415513,
Lemons: Per capita availability (fresh weight equivalent),1992,Total-Pounds,5.739166404,
Lemons: Per capita availability (fresh weight equivalent),1993,Total-Pounds,6.996989541,
Lemons: Per capita availability (fresh weight equivalent),1994,Total-Pounds,7.391748642,
Lemons: Per capita availability (fresh weight equivalent),1995,Total-Pounds,6.040980693,
Lemons: Per capita availability (fresh weight equivalent),1996,Total-Pounds,6.878081713,
Lemons: Per capita availability (fresh weight equivalent),1997,Total-Pounds,6.952140978,
Lemons: Per capita availability (fresh weight equivalent),1998,Total-Pounds,6.773229473,
Lemons: Per capita availability (fresh weight equivalent),1999,Total-Pounds,5.622098115,
Lemons: Per capita availability (fresh weight equivalent),2000,Total-Pounds,6.347068068,
Lemons: Per capita availability (fresh weight equivalent),2001,Total-Pounds,8.208016429,
Lemons: Per capita availability (fresh weight equivalent),2002,Total-Pounds,6.633296486,
Lemons: Per capita availability (fresh weight equivalent),2003,Total-Pounds,8.681880733,
Lemons: Per capita availability (fresh weight equivalent),2004,Total-Pounds,6.487048344,
Lemons: Per capita availability (fresh weight equivalent),2005,Total-Pounds,7.194379994,
Lemons: Per capita availability (fresh weight equivalent),2006,Total-Pounds,7.921018075,
Lemons: Per capita availability (fresh weight equivalent),2007,Total-Pounds,6.423506641,
Lemons: Per capita availability (fresh weight equivalent),2008,Total-Pounds,5.168567248,
Lemons: Per capita availability (fresh weight equivalent),2009,Total-Pounds,7.349366967,
Lemons: Per capita availability (fresh weight equivalent),2010,Total-Pounds,6.742080896,
Lemons: Per capita availability (fresh weight equivalent),2011,Total-Pounds,8.585810115,
Lemons: Per capita availability (fresh weight equivalent),2012,Total-Pounds,7.92172744,
Lemons: Per capita availability (fresh weight equivalent),2013,Total-Pounds,8.029794665,
Lemons: Per capita availability (fresh weight equivalent),2014,Total-Pounds,7.157527219,
Lemons: Per capita availability (fresh weight equivalent),2015,Total-Pounds,8.832954346,
Lemons: Per capita availability (fresh weight equivalent),2016,Total-Pounds,9.195157447,
Lemons: Per capita availability (fresh weight equivalent),2017,Total-Pounds,9.776995522,
Lemons: Per capita availability (fresh weight equivalent),2018,Total-Pounds,9.370572511,
Lemons: Per capita availability (fresh weight equivalent),2019,Total-Pounds,10.13883744,
Lemons: Per capita availability (fresh weight equivalent),2020,Total-Pounds,10.62773587,
Limes: Per capita availability (fresh weight equivalent),1970,Fresh-Pounds,0.174639071,
Limes: Per capita availability (fresh weight equivalent),1971,Fresh-Pounds,0.168066413,
Limes: Per capita availability (fresh weight equivalent),1972,Fresh-Pounds,0.209652637,
Limes: Per capita availability (fresh weight equivalent),1973,Fresh-Pounds,0.212811337,
Limes: Per capita availability (fresh weight equivalent),1974,Fresh-Pounds,0.199594237,
Limes: Per capita availability (fresh weight equivalent),1975,Fresh-Pounds,0.218209565,
Limes: Per capita availability (fresh weight equivalent),1976,Fresh-Pounds,0.245975264,
Limes: Per capita availability (fresh weight equivalent),1977,Fresh-Pounds,0.234511518,
Limes: Per capita availability (fresh weight equivalent),1978,Fresh-Pounds,0.219887392,
Limes: Per capita availability (fresh weight equivalent),1979,Fresh-Pounds,0.270761396,
Limes: Per capita availability (fresh weight equivalent),1980,Fresh-Pounds,0.358881171,
Limes: Per capita availability (fresh weight equivalent),1981,Fresh-Pounds,0.41907599,
Limes: Per capita availability (fresh weight equivalent),1982,Fresh-Pounds,0.383349844,
Limes: Per capita availability (fresh weight equivalent),1983,Fresh-Pounds,0.515600758,
Limes: Per capita availability (fresh weight equivalent),1984,Fresh-Pounds,0.45255645,
Limes: Per capita availability (fresh weight equivalent),1985,Fresh-Pounds,0.556786599,
Limes: Per capita availability (fresh weight equivalent),1986,Fresh-Pounds,0.580571529,
Limes: Per capita availability (fresh weight equivalent),1987,Fresh-Pounds,0.507093108,
Limes: Per capita availability (fresh weight equivalent),1988,Fresh-Pounds,0.557490132,
Limes: Per capita availability (fresh weight equivalent),1989,Fresh-Pounds,0.692385389,
Limes: Per capita availability (fresh weight equivalent),1990,Fresh-Pounds,0.660543153,
Limes: Per capita availability (fresh weight equivalent),1991,Fresh-Pounds,0.753200815,
Limes: Per capita availability (fresh weight equivalent),1992,Fresh-Pounds,1.02308259,
Limes: Per capita availability (fresh weight equivalent),1993,Fresh-Pounds,0.952794777,
Limes: Per capita availability (fresh weight equivalent),1994,Fresh-Pounds,0.970093808,
Limes: Per capita availability (fresh weight equivalent),1995,Fresh-Pounds,1.183180906,
Limes: Per capita availability (fresh weight equivalent),1996,Fresh-Pounds,1.140752785,
Limes: Per capita availability (fresh weight equivalent),1997,Fresh-Pounds,1.148595961,
Limes: Per capita availability (fresh weight equivalent),1998,Fresh-Pounds,1.400297131,
Limes: Per capita availability (fresh weight equivalent),1999,Fresh-Pounds,1.33198906,
Limes: Per capita availability (fresh weight equivalent),2000,Fresh-Pounds,1.394116538,
Limes: Per capita availability (fresh weight equivalent),2001,Fresh-Pounds,1.501529842,
Limes: Per capita availability (fresh weight equivalent),2002,Fresh-Pounds,1.100532707,
Limes: Per capita availability (fresh weight equivalent),2003,Fresh-Pounds,1.769526542,
Limes: Per capita availability (fresh weight equivalent),2004,Fresh-Pounds,1.850104174,
Limes: Per capita availability (fresh weight equivalent),2005,Fresh-Pounds,2.091102419,
Limes: Per capita availability (fresh weight equivalent),2006,Fresh-Pounds,2.25503036,
Limes: Per capita availability (fresh weight equivalent),2007,Fresh-Pounds,2.270101327,
Limes: Per capita availability (fresh weight equivalent),2008,Fresh-Pounds,2.480724209,
Limes: Per capita availability (fresh weight equivalent),2009,Fresh-Pounds,2.54861698,
Limes: Per capita availability (fresh weight equivalent),2010,Fresh-Pounds,2.570786827,
Limes: Per capita availability (fresh weight equivalent),2011,Fresh-Pounds,2.504374255,
Limes: Per capita availability (fresh weight equivalent),2012,Fresh-Pounds,2.568175795,
Limes: Per capita availability (fresh weight equivalent),2013,Fresh-Pounds,2.96265825,
Limes: Per capita availability (fresh weight equivalent),2014,Fresh-Pounds,3.068026455,
Limes: Per capita availability (fresh weight equivalent),2015,Fresh-Pounds,3.016592661,
Limes: Per capita availability (fresh weight equivalent),2016,Fresh-Pounds,3.477300417,
Limes: Per capita availability (fresh weight equivalent),2017,Fresh-Pounds,3.751354809,
Limes: Per capita availability (fresh weight equivalent),2018,Fresh-Pounds,4.05646402,
Limes: Per capita availability (fresh weight equivalent),2019,Fresh-Pounds,4.103248842,
Limes: Per capita availability (fresh weight equivalent),2020,Fresh-Pounds,4.273756982,
Limes: Per capita availability (fresh weight equivalent),1970,Processed-Pounds,0.147167757,Juice
Limes: Per capita availability (fresh weight equivalent),1971,Processed-Pounds,0.203423324,Juice
Limes: Per capita availability (fresh weight equivalent),1972,Processed-Pounds,0.268049034,Juice
Limes: Per capita availability (fresh weight equivalent),1973,Processed-Pounds,0.246463019,Juice
Limes: Per capita availability (fresh weight equivalent),1974,Processed-Pounds,0.234816749,Juice
Limes: Per capita availability (fresh weight equivalent),1975,Processed-Pounds,0.251243422,Juice
Limes: Per capita availability (fresh weight equivalent),1976,Processed-Pounds,0.202676248,Juice
Limes: Per capita availability (fresh weight equivalent),1977,Processed-Pounds,0.191624198,Juice
Limes: Per capita availability (fresh weight equivalent),1978,Processed-Pounds,0.045151415,Juice
Limes: Per capita availability (fresh weight equivalent),1979,Processed-Pounds,0.098273513,Juice
Limes: Per capita availability (fresh weight equivalent),1980,Processed-Pounds,0.185470587,Juice
Limes: Per capita availability (fresh weight equivalent),1981,Processed-Pounds,0.192192612,Juice
Limes: Per capita availability (fresh weight equivalent),1982,Processed-Pounds,0.259563846,Juice
Limes: Per capita availability (fresh weight equivalent),1983,Processed-Pounds,0.274299037,Juice
Limes: Per capita availability (fresh weight equivalent),1984,Processed-Pounds,0.22941139,Juice
Limes: Per capita availability (fresh weight equivalent),1985,Processed-Pounds,0.288674463,Juice
Limes: Per capita availability (fresh weight equivalent),1986,Processed-Pounds,0.390333051,Juice
Limes: Per capita availability (fresh weight equivalent),1987,Processed-Pounds,0.381051617,Juice
Limes: Per capita availability (fresh weight equivalent),1988,Processed-Pounds,0.19044958,Juice
Limes: Per capita availability (fresh weight equivalent),1989,Processed-Pounds,0.245921557,Juice
Limes: Per capita availability (fresh weight equivalent),1990,Processed-Pounds,0.573725887,Juice
Limes: Per capita availability (fresh weight equivalent),1991,Processed-Pounds,0.473058677,Juice
Limes: Per capita availability (fresh weight equivalent),1992,Processed-Pounds,0.387328893,Juice
Limes: Per capita availability (fresh weight equivalent),1993,Processed-Pounds,0.194740733,Juice
Limes: Per capita availability (fresh weight equivalent),1994,Processed-Pounds,0.233071441,Juice
Limes: Per capita availability (fresh weight equivalent),1995,Processed-Pounds,0.509009452,Juice
Limes: Per capita availability (fresh weight equivalent),1996,Processed-Pounds,0.282251023,Juice
Limes: Per capita availability (fresh weight equivalent),1997,Processed-Pounds,0.48758187,Juice
Limes: Per capita availability (fresh weight equivalent),1998,Processed-Pounds,0.228845963,Juice
Limes: Per capita availability (fresh weight equivalent),1999,Processed-Pounds,0.216592269,Juice
Limes: Per capita availability (fresh weight equivalent),2000,Processed-Pounds,0.499920952,Juice
Limes: Per capita availability (fresh weight equivalent),2001,Processed-Pounds,0.551145021,Juice
Limes: Per capita availability (fresh weight equivalent),2002,Processed-Pounds,0.352250465,Juice
Limes: Per capita availability (fresh weight equivalent),2003,Processed-Pounds,0.312310406,Juice
Limes: Per capita availability (fresh weight equivalent),2004,Processed-Pounds,0.69216817,Juice
Limes: Per capita availability (fresh weight equivalent),2005,Processed-Pounds,0.67970202,Juice
Limes: Per capita availability (fresh weight equivalent),2006,Processed-Pounds,0.817867453,Juice
Limes: Per capita availability (fresh weight equivalent),2007,Processed-Pounds,0.578145252,Juice
Limes: Per capita availability (fresh weight equivalent),2008,Processed-Pounds,0.73878671,Juice
Limes: Per capita availability (fresh weight equivalent),2009,Processed-Pounds,1.069942073,Juice
Limes: Per capita availability (fresh weight equivalent),2010,Processed-Pounds,0.952709682,Juice
Limes: Per capita availability (fresh weight equivalent),2011,Processed-Pounds,1.045067772,Juice
Limes: Per capita availability (fresh weight equivalent),2012,Processed-Pounds,1.172210537,Juice
Limes: Per capita availability (fresh weight equivalent),2013,Processed-Pounds,1.030162218,Juice
Limes: Per capita availability (fresh weight equivalent),2014,Processed-Pounds,0.954351083,Juice
Limes: Per capita availability (fresh weight equivalent),2015,Processed-Pounds,0.96282112,Juice
Limes: Per capita availability (fresh weight equivalent),2016,Processed-Pounds,0.868012453,Juice
Limes: Per capita availability (fresh weight equivalent),2017,Processed-Pounds,0.980893053,Juice
Limes: Per capita availability (fresh weight equivalent),2018,Processed-Pounds,1.0758271,Juice
Limes: Per capita availability (fresh weight equivalent),2019,Processed-Pounds,1.060256131,Juice
Limes: Per capita availability (fresh weight equivalent),2020,Processed-Pounds,0.834076041,Juice
Limes: Per capita availability (fresh weight equivalent),1970,Total-Pounds,0.321806828,
Limes: Per capita availability (fresh weight equivalent),1971,Total-Pounds,0.371489737,
Limes: Per capita availability (fresh weight equivalent),1972,Total-Pounds,0.477701671,
Limes: Per capita availability (fresh weight equivalent),1973,Total-Pounds,0.459274356,
Limes: Per capita availability (fresh weight equivalent),1974,Total-Pounds,0.434410986,
Limes: Per capita availability (fresh weight equivalent),1975,Total-Pounds,0.469452987,
Limes: Per capita availability (fresh weight equivalent),1976,Total-Pounds,0.448651512,
Limes: Per capita availability (fresh weight equivalent),1977,Total-Pounds,0.426135716,
Limes: Per capita availability (fresh weight equivalent),1978,Total-Pounds,0.265038808,
Limes: Per capita availability (fresh weight equivalent),1979,Total-Pounds,0.369034909,
Limes: Per capita availability (fresh weight equivalent),1980,Total-Pounds,0.544351758,
Limes: Per capita availability (fresh weight equivalent),1981,Total-Pounds,0.611268602,
Limes: Per capita availability (fresh weight equivalent),1982,Total-Pounds,0.642913691,
Limes: Per capita availability (fresh weight equivalent),1983,Total-Pounds,0.789899795,
Limes: Per capita availability (fresh weight equivalent),1984,Total-Pounds,0.68196784,
Limes: Per capita availability (fresh weight equivalent),1985,Total-Pounds,0.845461062,
Limes: Per capita availability (fresh weight equivalent),1986,Total-Pounds,0.970904579,
Limes: Per capita availability (fresh weight equivalent),1987,Total-Pounds,0.888144725,
Limes: Per capita availability (fresh weight equivalent),1988,Total-Pounds,0.747939712,
Limes: Per capita availability (fresh weight equivalent),1989,Total-Pounds,0.938306946,
Limes: Per capita availability (fresh weight equivalent),1990,Total-Pounds,1.23426904,
Limes: Per capita availability (fresh weight equivalent),1991,Total-Pounds,1.226259492,
Limes: Per capita availability (fresh weight equivalent),1992,Total-Pounds,1.410411482,
Limes: Per capita availability (fresh weight equivalent),1993,Total-Pounds,1.14753551,
Limes: Per capita availability (fresh weight equivalent),1994,Total-Pounds,1.203165249,
Limes: Per capita availability (fresh weight equivalent),1995,Total-Pounds,1.692190358,
Limes: Per capita availability (fresh weight equivalent),1996,Total-Pounds,1.423003808,
Limes: Per capita availability (fresh weight equivalent),1997,Total-Pounds,1.636177831,
Limes: Per capita availability (fresh weight equivalent),1998,Total-Pounds,1.629143095,
Limes: Per capita availability (fresh weight equivalent),1999,Total-Pounds,1.548581329,
Limes: Per capita availability (fresh weight equivalent),2000,Total-Pounds,1.894037491,
Limes: Per capita availability (fresh weight equivalent),2001,Total-Pounds,2.052674863,
Limes: Per capita availability (fresh weight equivalent),2002,Total-Pounds,1.452783172,
Limes: Per capita availability (fresh weight equivalent),2003,Total-Pounds,2.081836948,
Limes: Per capita availability (fresh weight equivalent),2004,Total-Pounds,2.542272344,
Limes: Per capita availability (fresh weight equivalent),2005,Total-Pounds,2.770804439,
Limes: Per capita availability (fresh weight equivalent),2006,Total-Pounds,3.072897813,
Limes: Per capita availability (fresh weight equivalent),2007,Total-Pounds,2.848246578,
Limes: Per capita availability (fresh weight equivalent),2008,Total-Pounds,3.219510919,
Limes: Per capita availability (fresh weight equivalent),2009,Total-Pounds,3.618559052,
Limes: Per capita availability (fresh weight equivalent),2010,Total-Pounds,3.523496509,
Limes: Per capita availability (fresh weight equivalent),2011,Total-Pounds,3.549442027,
Limes: Per capita availability (fresh weight equivalent),2012,Total-Pounds,3.740386332,
Limes: Per capita availability (fresh weight equivalent),2013,Total-Pounds,3.992820468,
Limes: Per capita availability (fresh weight equivalent),2014,Total-Pounds,4.022377538,
Limes: Per capita availability (fresh weight equivalent),2015,Total-Pounds,3.979413781,
Limes: Per capita availability (fresh weight equivalent),2016,Total-Pounds,4.34531287,
Limes: Per capita availability (fresh weight equivalent),2017,Total-Pounds,4.732247862,
Limes: Per capita availability (fresh weight equivalent),2018,Total-Pounds,5.13229112,
Limes: Per capita availability (fresh weight equivalent),2019,Total-Pounds,5.163504973,
Limes: Per capita availability (fresh weight equivalent),2020,Total-Pounds,5.107833023,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1970,Total-Pounds,127.2495039,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1971,Total-Pounds,128.8682157,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1972,Total-Pounds,115.995488,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1973,Total-Pounds,120.1872803,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1974,Total-Pounds,119.7651866,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1975,Total-Pounds,123.3107579,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1976,Total-Pounds,127.1656435,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1977,Total-Pounds,126.5843837,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1978,Total-Pounds,132.6204322,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1979,Total-Pounds,134.674941,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1980,Total-Pounds,142.1280141,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1981,Total-Pounds,133.7559377,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1982,Total-Pounds,145.5669296,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1983,Total-Pounds,143.2630742,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1984,Total-Pounds,153.1117469,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1985,Total-Pounds,154.015429,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1986,Total-Pounds,159.2023603,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1987,Total-Pounds,165.2644118,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1988,Total-Pounds,165.7085143,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1989,Total-Pounds,168.7215355,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1990,Total-Pounds,166.7350007,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1991,Total-Pounds,162.6353882,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1992,Total-Pounds,170.8110076,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1993,Total-Pounds,168.9814037,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1994,Total-Pounds,171.3596026,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1995,Total-Pounds,166.5450042,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1996,Total-Pounds,168.976698,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1997,Total-Pounds,170.0837088,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1998,Total-Pounds,168.298891,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1999,Total-Pounds,178.1291039,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2000,Total-Pounds,170.2490895,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2001,Total-Pounds,166.5280384,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2002,Total-Pounds,168.0643534,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2003,Total-Pounds,172.3601588,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2004,Total-Pounds,172.5285159,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2005,Total-Pounds,170.6553983,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2006,Total-Pounds,176.2603578,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2007,Total-Pounds,177.0270803,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2008,Total-Pounds,174.666155,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2009,Total-Pounds,169.264087,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2010,Total-Pounds,173.4974568,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2011,Total-Pounds,167.7372273,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2012,Total-Pounds,168.252361,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2013,Total-Pounds,175.6974224,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2014,Total-Pounds,174.2470267,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2015,Total-Pounds,177.0511623,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2016,Total-Pounds,179.727511,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2017,Total-Pounds,178.6910148,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2018,Total-Pounds,167.2901522,
Noncitrus fruit: Per capita availability (fresh weight equivalent),2019,Total-Pounds,162.605584,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1970,Fresh-Pounds,72.03196871,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1971,Fresh-Pounds,71.83854483,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1972,Fresh-Pounds,67.23182045,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1973,Fresh-Pounds,69.53295215,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1974,Fresh-Pounds,69.07127621,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1975,Fresh-Pounds,72.40398467,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1976,Fresh-Pounds,73.48334122,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1977,Fresh-Pounds,73.47600864,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1978,Fresh-Pounds,77.48565727,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1979,Fresh-Pounds,76.97540159,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1980,Fresh-Pounds,80.48242819,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1981,Fresh-Pounds,80.01375796,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1982,Fresh-Pounds,84.67006442,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1983,Fresh-Pounds,82.80112909,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1984,Fresh-Pounds,90.17842093,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1985,Fresh-Pounds,89.32712104,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1986,Fresh-Pounds,94.51160779,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1987,Fresh-Pounds,97.42153935,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1988,Fresh-Pounds,96.07210585,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1989,Fresh-Pounds,99.55505721,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1990,Fresh-Pounds,95.59149368,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1991,Fresh-Pounds,94.02056282,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1992,Fresh-Pounds,100.0585563,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1993,Fresh-Pounds,97.52667512,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1994,Fresh-Pounds,100.6157071,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1995,Fresh-Pounds,99.58808517,
Noncitrus fruit: Per capita availability (fresh weight equivalent),1996,Fresh-Pounds,102.0951287,
